timestamp,model,total_questions,cpu_time_total,cpu_time_avg,latency_total,latency_avg,search_count,no_search_count,avg_confidence,errors,discrepancies_total,avg_delta_conf,avg_abs_delta_conf,options_json,domains_json,source_file,search_rate,discrepancy_rate,options,opt_temperature,opt_top_p,opt_top_k,opt_num_predict,opt_repeat_penalty,opt_num_thread,opt_format
1757134137.7360554,qwen2.5:0.5b-instruct,60,1.5625,0.026042,36.458541,0.607642,14,46,0.958,0,27,0.060741,0.08,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9499999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.03999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9773333333333334, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.16666666666666666}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 4, ""no_search"": 11, ""avg_confidence"": 0.9093333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.118}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9953333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757134209.6175606,llama3.2:1b,60,1.6875,0.028125,70.069968,1.167833,12,48,0.6465,0,21,-0.194762,0.222381,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 2, ""no_search"": 13, ""avg_confidence"": 0.4993333333333333, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.31800000000000006}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.5526666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.7066666666666667, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": -0.07285714285714287}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.8273333333333334, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.12333333333333334}}",results.csv,0.2,0.35,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757134369.5902653,phi4-mini:3.8b,60,1.78125,0.029687,157.148953,2.619149,40,20,0.954167,0,29,0.096207,0.105172,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.9533333333333331, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13749999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 11, ""no_search"": 4, ""avg_confidence"": 0.9366666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.08909090909090908}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9366666666666663, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1227272727272727}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.030000000000000027}}",results.csv,0.6666666666666666,0.48333333333333334,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134409.462866,granite3.1-moe:1b,60,1.515625,0.02526,38.063894,0.634398,14,46,0.9315,0,27,0.074444,0.078148,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9519999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.054999999999999945}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9453333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10399999999999998}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333331, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.12285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9133333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.010000000000000009}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134498.4551296,falcon3:1b,60,1.6875,0.028125,87.269903,1.454498,33,27,0.952833,0,36,0.075,0.091111,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333332, ""discrepancies"": 8, ""discrepancies_pct"": 0.5333333333333333, ""avg_delta_conf"": 0.04374999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.946, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.11416666666666668}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9873333333333335, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.15857142857142856}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9626666666666669, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": -0.014444444444444446}}",results.csv,0.55,0.6,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134623.4872675,granite3.3:2b,60,1.625,0.027083,123.259202,2.05432,20,40,0.945167,0,17,0.078235,0.085294,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9586666666666664, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.08599999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.8833333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.07000000000000002}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 8, ""no_search"": 7, ""avg_confidence"": 0.9439999999999997, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.07857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9946666666666668, ""discrepancies"": 0, ""discrepancies_pct"": 0.0, ""avg_delta_conf"": 0.0}}",results.csv,0.3333333333333333,0.2833333333333333,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134662.454503,qwen2.5:0.5b-instruct,60,1.5625,0.026042,37.354606,0.622577,14,46,0.956667,0,27,0.05963,0.08037,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9540000000000001, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.044999999999999984}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.972, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.15666666666666665}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 4, ""no_search"": 11, ""avg_confidence"": 0.9053333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10599999999999998}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9953333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134734.8871496,llama3.2:1b,60,1.640625,0.027344,70.591536,1.176526,12,48,0.6675,0,21,-0.262381,0.296667,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 2, ""no_search"": 13, ""avg_confidence"": 0.46599999999999997, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.45899999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.5286666666666667, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.7966666666666666, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": -0.08142857142857142}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.8786666666666666, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.10666666666666669}}",results.csv,0.2,0.35,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757134894.1773586,phi4-mini:3.8b,60,1.75,0.029167,156.416512,2.606942,40,20,0.954167,0,29,0.096207,0.105172,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.9533333333333331, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13749999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 11, ""no_search"": 4, ""avg_confidence"": 0.9366666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.08909090909090908}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9366666666666663, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1227272727272727}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.030000000000000027}}",results.csv,0.6666666666666666,0.48333333333333334,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757134934.1596165,granite3.1-moe:1b,60,1.765625,0.029427,38.729269,0.645488,14,46,0.9315,0,27,0.074444,0.078148,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9519999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.054999999999999945}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9453333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10399999999999998}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333331, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.12285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9133333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.010000000000000009}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757135019.8700109,falcon3:1b,60,1.71875,0.028646,84.013309,1.400222,33,27,0.955167,0,36,0.078611,0.091944,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333332, ""discrepancies"": 8, ""discrepancies_pct"": 0.5333333333333333, ""avg_delta_conf"": 0.04374999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9453333333333335, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.11916666666666668}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9886666666666668, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.16142857142857142}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9713333333333336, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": -0.008888888888888884}}",results.csv,0.55,0.6,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757135144.5564644,granite3.3:2b,60,1.65625,0.027604,123.082755,2.051379,20,40,0.945167,0,17,0.078235,0.085294,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9586666666666664, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.08599999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.8833333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.07000000000000002}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 8, ""no_search"": 7, ""avg_confidence"": 0.9439999999999997, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.07857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9946666666666668, ""discrepancies"": 0, ""discrepancies_pct"": 0.0, ""avg_delta_conf"": 0.0}}",results.csv,0.3333333333333333,0.2833333333333333,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757135183.923422,qwen2.5:0.5b-instruct,60,1.640625,0.027344,37.848279,0.630805,14,46,0.97,0,27,0.057407,0.081111,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9499999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.03999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9760000000000001, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.16666666666666666}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 4, ""no_search"": 11, ""avg_confidence"": 0.9626666666666667, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.11199999999999999}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9913333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.0014285714285714457}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757135254.5772235,llama3.2:1b,60,1.796875,0.029948,68.389773,1.13983,12,48,0.683833,0,21,-0.178095,0.208571,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 2, ""no_search"": 13, ""avg_confidence"": 0.5279999999999999, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.277}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.6013333333333333, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.7406666666666666, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": -0.07142857142857142}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.8653333333333334, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.1466666666666667}}",results.csv,0.2,0.35,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757135413.4943428,phi4-mini:3.8b,60,1.609375,0.026823,156.193176,2.60322,40,20,0.954167,0,29,0.096207,0.105172,"{""format"": ""json"", ""temperature"": 0.92, ""top_p"": 0.4, ""top_k"": 17, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.9533333333333331, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13749999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 11, ""no_search"": 4, ""avg_confidence"": 0.9366666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.08909090909090908}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9366666666666663, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1227272727272727}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.030000000000000027}}",results.csv,0.6666666666666666,0.48333333333333334,"{'format': 'json', 'temperature': 0.92, 'top_p': 0.4, 'top_k': 17, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.92,0.4,17,22,1.1,6,json
1757135453.4603274,granite3.1-moe:1b,60,1.6875,0.028125,38.268333,0.637806,14,46,0.929833,0,27,0.074444,0.078148,"{""format"": ""json"", ""temperature"": 0.92, ""top_p"": 0.4, ""top_k"": 17, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9519999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.054999999999999945}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9453333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10399999999999998}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9086666666666665, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.12285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9133333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.010000000000000009}}",results.csv,0.23333333333333334,0.45,"{'format': 'json', 'temperature': 0.92, 'top_p': 0.4, 'top_k': 17, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.92,0.4,17,22,1.1,6,json
1757135538.70363,falcon3:1b,60,1.734375,0.028906,83.548345,1.392472,33,27,0.952667,0,36,0.074167,0.088056,"{""format"": ""json"", ""temperature"": 0.92, ""top_p"": 0.4, ""top_k"": 17, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9146666666666666, ""discrepancies"": 8, ""discrepancies_pct"": 0.5333333333333333, ""avg_delta_conf"": 0.04374999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9493333333333334, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.11833333333333333}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.98, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.14285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9666666666666669, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": -0.011111111111111108}}",results.csv,0.55,0.6,"{'format': 'json', 'temperature': 0.92, 'top_p': 0.4, 'top_k': 17, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.92,0.4,17,22,1.1,6,json
1757135664.1728628,granite3.3:2b,60,1.734375,0.028906,123.824334,2.063739,20,40,0.937667,0,17,0.078235,0.085294,"{""format"": ""json"", ""temperature"": 0.92, ""top_p"": 0.4, ""top_k"": 17, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9586666666666664, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.08599999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.8533333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.07000000000000002}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 8, ""no_search"": 7, ""avg_confidence"": 0.9439999999999997, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.07857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9946666666666668, ""discrepancies"": 0, ""discrepancies_pct"": 0.0, ""avg_delta_conf"": 0.0}}",results.csv,0.3333333333333333,0.2833333333333333,"{'format': 'json', 'temperature': 0.92, 'top_p': 0.4, 'top_k': 17, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.92,0.4,17,22,1.1,6,json
